path,module,className,function,signature,purpose,inputGrain,outputGrain,requiredColumns,producedColumns,exceptions,idempotency,testPath
pipeline/src/p4/contracts/validators.py,p4.contracts.validators,,audit_contract_bundle,"audit_contract_bundle(bundle_path: str | Path) -> dict[str, Any]",No function docstring; inspect source,contract mapping/DDL,validation result or exception,"[""algorithm"", ""checked"", ""checksums"", ""contractSha256"", ""contractVersion"", ""core"", ""crossSchemaForeignKeyCount"", ""ddlSha256"", ""ddlStatementCount"", ""derivation"", ""duckdbRuntimeVersion"", ""duckdbVersion"", ""encoding"", ""fieldLineageCount"", ""highDemandScore"", ""keyContract"", ""manifestSha256"", ""mart"", ""metricMetadata"", ""missingColumns"", ""missingRequiredFields"", ""missingRequiredTables"", ""missingTables"", ""ncs"", ""passed"", ""qualityRule"", ""raw"", ""requiredFields"", ""requiredTables"", ""reservedFields""]","[""algorithm"", ""checksums"", ""contractSha256"", ""contractVersion"", ""crossSchemaForeignKeyCount"", ""ddlSha256"", ""ddlStatementCount"", ""duckdbRuntimeVersion"", ""encoding"", ""fieldLineageCount"", ""keyContract"", ""manifestSha256"", ""metricMetadata"", ""missingRequiredFields"", ""missingRequiredTables"", ""passed"", ""requiredFields"", ""requiredTables"", ""reservedFields"", ""schemaCount"", ""schemaFilename"", ""separator"", ""tableCount"", ""truncationHexChars"", ""viewCount""]","[""ValueError""]",DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_contracts.py
pipeline/src/p4/dedup/reposts.py,p4.dedup.reposts,,title_similarity,"title_similarity(left: str, right: str) -> float",No function docstring; inspect source,posting normalized,dedup assignments,[],[],[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_dedup.py
pipeline/src/p4/dedup/reposts.py,p4.dedup.reposts,,assign_repost_groups,"assign_repost_groups(postings: pd.DataFrame, window_days: int=90, title_threshold: float=0.9) -> pd.DataFrame",No function docstring; inspect source,posting normalized,dedup assignments,"[""canonicalPostingId"", ""canonicalRecordFlag"", ""companyKey"", ""duplicateGroupId"", ""firstPostedAt"", ""postedAt"", ""postingEligibleFlag"", ""postingId"", ""titleText""]","[""canonicalPostingId"", ""companyKey"", ""duplicateGroupId"", ""firstPostedAt"", ""titleText""]","[""ValueError""]",DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_dedup.py
pipeline/src/p4/export/observed.py,p4.export.observed,,_mask_pii,_mask_pii(value: Any) -> Any,No function docstring; inspect source,module-specific input,module-specific output,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/export/observed.py,p4.export.observed,,_provenance,_provenance(frame: pd.DataFrame) -> pd.DataFrame,No function docstring; inspect source,module-specific input,module-specific output,"[""contractVersion"", ""crawlReleaseId"", ""dataProvenance"", ""dataVersion"", ""empiricalAnalysisAllowed"", ""promotionAllowed""]",[],[],DETERMINISTIC_EXPECTED,pipeline/tests/integration/test_warehouse.py|pipeline/tests/unit/test_analysis.py|pipeline/tests/unit/test_provenance.py
pipeline/src/p4/export/observed.py,p4.export.observed,,_career_labels,"_career_labels(frames: Mapping[str, pd.DataFrame]) -> pd.DataFrame",No function docstring; inspect source,module-specific input,module-specific output,"[""boundaryResolvedFlag"", ""entry"", ""experienced"", ""intern"", ""labelVersion"", ""minExperienceMonths"", ""portfolioFlag"", ""postingId"", ""posting_section"", ""posting_track"", ""priorExperienceFlag"", ""requirement_fact"", ""sectionId"", ""string"", ""trackId""]","[""labelVersion"", ""postingId""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/export/observed.py,p4.export.observed,,_requirement_aggregate,"_requirement_aggregate(frames: Mapping[str, pd.DataFrame]) -> pd.DataFrame",No function docstring; inspect source,module-specific input,module-specific output,"[""certificateClass"", ""minCareerMonths"", ""minExperienceMonths"", ""portfolioFlag"", ""postingId"", ""posting_section"", ""posting_track"", ""priorExperienceFlag"", ""requiredCertificateFlag"", ""requiredDegreeLevel"", ""requiredExperienceFlag"", ""requiredPortfolioFlag"", ""requiredPriorExperienceFlag"", ""requiredProjectFlag"", ""requiredToolCount"", ""requirement_fact"", ""sectionId"", ""trackId""]","[""certificateClass"", ""minCareerMonths"", ""requiredCertificateFlag"", ""requiredDegreeLevel"", ""requiredExperienceFlag"", ""requiredPortfolioFlag"", ""requiredPriorExperienceFlag"", ""requiredProjectFlag"", ""requiredToolCount"", ""trackId""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/export/observed.py,p4.export.observed,,build_export_frames,"build_export_frames(frames: Mapping[str, pd.DataFrame], ncs_candidates: pd.DataFrame | None=None) -> dict[str, pd.DataFrame]",No function docstring; inspect source,module-specific input,module-specific output,"[""DUP_"", ""LEXICAL_BASELINE"", ""activityTypeId"", ""bodyText"", ""boundaryResolvedFlag"", ""canonicalPostedAt"", ""canonicalPostingId"", ""canonicalRecordFlag"", ""careerClass"", ""career_access_labels"", ""certificateClass"", ""companyKey"", ""companyName"", ""companyNameMasked"", ""contractVersion"", ""crawlReleaseId"", ""dataProvenance"", ""dataVersion"", ""dedupVersion"", ""denseScore"", ""developmentConfidenceCategory"", ""duplicateGroupId"", ""eligibility"", ""eligibilitySource"", ""empiricalAnalysisAllowed"", ""extractorVersion"", ""goldValidatedFlag"", ""highDemandScore"", ""inputSha256"", ""internAccessClass""]","[""career_access_labels"", ""posting_ncs_candidates"", ""posting_normalized"", ""posting_sections"", ""posting_tracks"", ""preprocessed_posting_tracks"", ""requirement_facts""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/export/observed.py,p4.export.observed,,_semantic,_semantic(frame: pd.DataFrame) -> pd.DataFrame,No function docstring; inspect source,module-specific input,module-specific output,"[""false"", ""true""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/export/observed.py,p4.export.observed,,export_observed_frames,"export_observed_frames(frames: Mapping[str, pd.DataFrame], output_root: str | Path) -> dict[str, Any]",No function docstring; inspect source,module-specific input,module-specific output,"[""artifacts"", ""bytes"", ""checksumsPath"", ""path"", ""rows"", ""sha256""]","[""artifacts"", ""bytes"", ""checksumsPath"", ""path"", ""rows"", ""sha256""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/export/observed.py,p4.export.observed,,validate_export_bundle,"validate_export_bundle(frames: Mapping[str, pd.DataFrame], output_root: str | Path) -> tuple[pd.DataFrame, dict[str, Any]]",No function docstring; inspect source,module-specific input,module-specific output,"[""FAIL"", ""PASS"", ""absolute_path_scan"", ""check"", ""checks"", ""contractVersion"", ""crawlReleaseId"", ""csv_parquet_semantic_equality"", ""dataProvenance"", ""dataVersion"", ""eligibility_name"", ""empiricalAnalysisAllowed"", ""entry"", ""enum_track_type"", ""experienced"", ""failed"", ""generatedAt"", ""highDemandScore"", ""high_demand_null"", ""intern"", ""mixedUnresolved"", ""observed"", ""parseVersion"", ""passed"", ""pii_scan"", ""postingEligibleFlag"", ""postingId"", ""posting_normalized"", ""posting_pk"", ""posting_sections""]","[""check"", ""checks"", ""empiricalAnalysisAllowed"", ""failed"", ""generatedAt"", ""observed"", ""passed"", ""promotionAllowed"", ""status""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/export/observed.py,p4.export.observed,,add,"add(name: str, passed: bool, observed: Any) -> None",No function docstring; inspect source,module-specific input,module-specific output,"[""FAIL"", ""PASS"", ""check"", ""observed"", ""status""]","[""check"", ""observed"", ""status""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/label/career.py,p4.label.career,,career_class,career_class(evidence: LabelEvidence) -> str,No function docstring; inspect source,requirements/track,career and intern labels,[],[],[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_requirements_labels.py
pipeline/src/p4/label/career.py,p4.label.career,,intern_access_class,intern_access_class(evidence: LabelEvidence) -> str | None,No function docstring; inspect source,requirements/track,career and intern labels,[],[],[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_requirements_labels.py
pipeline/src/p4/label/career.py,p4.label.career,,label_track,"label_track(track_id: str, evidence: LabelEvidence) -> dict[str, object]",No function docstring; inspect source,requirements/track,career and intern labels,"[""boundaryResolvedFlag"", ""careerClass"", ""experiencedInternFlag"", ""internAccessClass"", ""restrictedInternFlag"", ""trackId""]","[""boundaryResolvedFlag"", ""careerClass"", ""experiencedInternFlag"", ""internAccessClass"", ""restrictedInternFlag"", ""trackId""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_requirements_labels.py
pipeline/src/p4/marts/posting.py,p4.marts.posting,,build_posting_analysis_mart,"build_posting_analysis_mart(postings: pd.DataFrame, tracks: pd.DataFrame, labels: pd.DataFrame, matches: pd.DataFrame | None=None, ncs_units: pd.DataFrame | None=None, cohort_type: str='coreAiIt', lineage: dict[str, str] | None=None) -> pd.DataFrame",No function docstring; inspect source,normalized tracks/labels,posting analysis mart,"[""activityTextAvailableFlag"", ""canonicalPostingId"", ""canonicalRecordFlag"", ""cohortType"", ""contractVersion"", ""coreAiIt"", ""crawlReleaseId"", ""dataVersion"", ""dedupVersion"", ""externalApplyFlag"", ""externalDetailOnlyFlag"", ""highDemandScore"", ""jobCode"", ""jobCodeLevel"", ""jobTypeConflictFlag"", ""labelVersion"", ""many_to_one"", ""matchRank"", ""matchScore"", ""ncsBand"", ""ncsEligibleFlag"", ""ncsLevel"", ""ncsMapVersion"", ""ncsMatchScore"", ""ncsUnitCode"", ""one_to_one"", ""parseVersion"", ""periodMonth"", ""postingEligibleFlag"", ""postingId""]","[""matchScore""]","[""ValueError""]",DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_marts.py
pipeline/src/p4/marts/posting.py,p4.marts.posting,,validate_posting_analysis_mart,"validate_posting_analysis_mart(frame: pd.DataFrame) -> dict[str, object]",No function docstring; inspect source,normalized tracks/labels,posting analysis mart,"[""highDemandNonNullCount"", ""highDemandScore"", ""missingColumns"", ""passed"", ""primaryKeyDuplicates"", ""trackId""]","[""highDemandNonNullCount"", ""missingColumns"", ""passed"", ""primaryKeyDuplicates""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_marts.py
pipeline/src/p4/marts/time_series.py,p4.marts.time_series,,_safe_rate,"_safe_rate(numerator: int | float, denominator: int | float) -> float | None",No function docstring; inspect source,posting mart + coverage,time-series mart,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/marts/time_series.py,p4.marts.time_series,,_posting_flags,"_posting_flags(group: pd.DataFrame, posting_key: str) -> pd.DataFrame",No function docstring; inspect source,posting mart + coverage,time-series mart,"[""allMixed"", ""entry"", ""entryExperiencedMixed"", ""entryInternMixed"", ""experienced"", ""intern"", ""internExperiencedMixed"", ""mixed"", ""mixedUnresolved"", ""trackType""]","[""entry"", ""experienced"", ""intern"", ""mixed""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/marts/time_series.py,p4.marts.time_series,,_metrics,"_metrics(group: pd.DataFrame, dedup_applied: bool, low_confidence_threshold: float) -> dict[str, object]",No function docstring; inspect source,posting mart + coverage,time-series mart,"[""activityTextAvailabilityRate"", ""activityTextAvailableFlag"", ""advancedDutyShare"", ""both"", ""canonicalPostingId"", ""canonicalRecordFlag"", ""careerClass"", ""entry"", ""entryOnlyRate"", ""entryPostingCount"", ""entryPostingRate"", ""experienced"", ""experiencedInternFlag"", ""experiencedInternShare"", ""experiencedOnlyRate"", ""externalApplyFlag"", ""externalApplyShare"", ""externalDetailOnlyFlag"", ""externalDetailOnlyShare"", ""intern"", ""internAccessClass"", ""internOnlyRate"", ""internPostingCount"", ""internPostingRate"", ""internRelativeIndex"", ""jobTypeConflictFlag"", ""jobTypeConflictRate"", ""lowConfidenceNcsShare"", ""mixed"", ""mixedRate""]","[""activityTextAvailabilityRate"", ""advancedDutyShare"", ""entryOnlyRate"", ""entryPostingCount"", ""entryPostingRate"", ""experiencedInternShare"", ""experiencedOnlyRate"", ""externalApplyShare"", ""externalDetailOnlyShare"", ""internOnlyRate"", ""internPostingCount"", ""internPostingRate"", ""internRelativeIndex"", ""jobTypeConflictRate"", ""lowConfidenceNcsShare"", ""mixedRate"", ""ncsEligibilityRate"", ""ncsMappingCoverage"", ""openEntryShare"", ""restrictedEntryShare"", ""restrictedInternShare"", ""rq1EligibilityRate"", ""rq2EligibilityRate"", ""totalValidPostingCount""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_marts.py
pipeline/src/p4/marts/time_series.py,p4.marts.time_series,,build_time_series_mart,"build_time_series_mart(posting_mart: pd.DataFrame, low_confidence_threshold: float=0.7) -> pd.DataFrame",No function docstring; inspect source,posting mart + coverage,time-series mart,"[""cohortType"", ""dedupApplied"", ""jobCode"", ""jobCodeLevel"", ""metricId"", ""periodMonth""]","[""dedupApplied""]","[""ValueError""]",DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_marts.py
pipeline/src/p4/marts/time_series.py,p4.marts.time_series,,summarize,summarize(posting: pd.DataFrame) -> pd.Series,No function docstring; inspect source,posting mart + coverage,time-series mart,"[""allMixed"", ""entry"", ""entryExperiencedMixed"", ""entryInternMixed"", ""experienced"", ""intern"", ""internExperiencedMixed"", ""mixed"", ""mixedUnresolved"", ""trackType""]","[""entry"", ""experienced"", ""intern"", ""mixed""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/ncs/bands.py,p4.ncs.bands,,ncs_band,ncs_band(level: int | None) -> str | None,No function docstring; inspect source,NCS level,NCS level band,"[""level1to2"", ""level3to4"", ""level5to6"", ""level7to8""]",[],"[""ValueError""]",DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_ncs.py
pipeline/src/p4/ncs/mapping.py,p4.ncs.mapping,,validate_match,validate_match(match: NcsMatch) -> None,No function docstring; inspect source,duty evidence + NCS dictionary,NCS match candidates,[],[],"[""ValueError""]",DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/ncs/mapping.py,p4.ncs.mapping,,rank_candidates,"rank_candidates(track_id: str, section_id: str, candidates: Iterable[dict[str, object]], mapping_version: str) -> list[dict[str, object]]",No function docstring; inspect source,duty evidence + NCS dictionary,NCS match candidates,"[""evidenceText"", ""mappingBasis"", ""matchScore"", ""ncsUnitCode"", ""toolNameOnly"", ""unmapped""]",[],"[""ValueError""]",DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_ncs.py
pipeline/src/p4/ncs/mapping.py,p4.ncs.mapping,,dictionary_candidates,"dictionary_candidates(track_id: str, section_id: str, section_text: str, rules: Iterable[dict[str, object]], mapping_version: str) -> list[dict[str, object]]",No function docstring; inspect source,duty evidence + NCS dictionary,NCS match candidates,"[""dictionaryRule"", ""evidenceText"", ""mappingBasis"", ""matchScore"", ""ncsUnitCode"", ""phrases""]","[""evidenceText"", ""mappingBasis"", ""matchScore"", ""ncsUnitCode""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_ncs.py
pipeline/src/p4/normalize/eligibility.py,p4.normalize.eligibility,,_job_type_values,_job_type_values(values: Iterable[Any]) -> set[str],No function docstring; inspect source,posting/track,eligibility flags,"[""experienced"", ""label"", ""name"", ""title"", ""value""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/normalize/eligibility.py,p4.normalize.eligibility,,resolve_job_types,"resolve_job_types(job_types: Iterable[Any], duty_job_types: Iterable[Any], detail_tags: Iterable[Any], title: str, body: str) -> dict[str, Any]",No function docstring; inspect source,posting/track,eligibility flags,"[""detailTag"", ""jobTypeConflictFlag"", ""jobTypeSource"", ""resolvedJobTypes"", ""reviewFlag"", ""structured"", ""structuredJobTypes"", ""textJobTypes"", ""textRule"", ""unknown""]","[""jobTypeConflictFlag"", ""jobTypeSource"", ""resolvedJobTypes"", ""reviewFlag"", ""structuredJobTypes"", ""textJobTypes""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_linkareer_adapters.py
pipeline/src/p4/normalize/eligibility.py,p4.normalize.eligibility,,eligibility_flags,"eligibility_flags(*, posting_kind: str, posted_at_available: bool, source_integrity_available: bool=True, job_types_resolved: bool, activity_text_available: bool, required_or_preferred_text_available: bool, boundary_resolved: bool, track_resolved: bool, text_minimum_met: bool, duty_text_available: bool, mappable_task_sentence_available: bool, external_apply: bool, external_detail_only: bool) -> dict[str, Any]",No function docstring; inspect source,posting/track,eligibility flags,"[""activityTextMissing"", ""boundaryUnresolved"", ""externalAtsBodyUnavailable"", ""ncsEligibleFlag"", ""nonRecruitPosting"", ""postingEligibleFlag"", ""recruit"", ""rq1EligibleFlag"", ""rq2EligibleFlag"", ""rq2ExclusionReason"", ""rq2ExclusionReasonsJson"", ""textTooShort"", ""trackUnresolved""]","[""ncsEligibleFlag"", ""postingEligibleFlag"", ""rq1EligibleFlag"", ""rq2EligibleFlag"", ""rq2ExclusionReason"", ""rq2ExclusionReasonsJson""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_linkareer_adapters.py
pipeline/src/p4/normalize/linkareer.py,p4.normalize.linkareer,,_plain_text,"_plain_text(blocks: list[dict[str, Any]]) -> str",No function docstring; inspect source,Linkareer parsed posting,source adapter record,"[""headingCandidate"", ""text""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/normalize/linkareer.py,p4.normalize.linkareer,,_json_array,_json_array(value: Any) -> list[Any],No function docstring; inspect source,Linkareer parsed posting,source adapter record,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/normalize/linkareer.py,p4.normalize.linkareer,,adapt_linkareer_source,"adapt_linkareer_source(index_entry: dict[str, Any], detail: dict[str, Any]) -> dict[str, Any]",No function docstring; inspect source,Linkareer parsed posting,source adapter record,"[""activity"", ""activityTextAvailableFlag"", ""activityTextBlocks"", ""activityTextHtml"", ""activityTypeID"", ""activityTypeId"", ""boundaryResolvedFlag"", ""createdAt"", ""detailTags"", ""dutiesJobTypesRaw"", ""dutiesRawJson"", ""duty"", ""embeddedImageUrls"", ""externalApplyFlag"", ""externalApplyUrl"", ""externalAtsDomain"", ""externalDetailOnlyFlag"", ""group"", ""jobTypeConflictFlag"", ""jobTypeSource"", ""jobTypes"", ""jobTypesRawJson"", ""ocrQueue"", ""ocrRoutingRequiredFlag"", ""organizationName"", ""preferred"", ""recruit"", ""recruitStartAt"", ""required"", ""resolvedJobTypes""]","[""activityTextAvailableFlag"", ""activityTextBlocks"", ""activityTextHtml"", ""activityTypeId"", ""dutiesRawJson"", ""embeddedImageUrls"", ""externalApplyFlag"", ""externalApplyUrl"", ""externalAtsDomain"", ""externalDetailOnlyFlag"", ""jobTypeConflictFlag"", ""jobTypeSource"", ""jobTypesRawJson"", ""ocrQueue"", ""ocrRoutingRequiredFlag"", ""resolvedJobTypes"", ""reviewFlag"", ""sourcePostingId""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_linkareer_adapters.py
pipeline/src/p4/normalize/observed_batch.py,p4.normalize.observed_batch,,_bool,_bool(value: Any) -> bool,No function docstring; inspect source,CRAWL_03 observed rows,observed development batch,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/normalize/observed_batch.py,p4.normalize.observed_batch,,_source_id,_source_id(url: str) -> str,No function docstring; inspect source,CRAWL_03 observed rows,observed development batch,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/normalize/observed_batch.py,p4.normalize.observed_batch,,_read_jsonl,"_read_jsonl(path: Path) -> list[dict[str, Any]]",No function docstring; inspect source,CRAWL_03 observed rows,observed development batch,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/normalize/observed_batch.py,p4.normalize.observed_batch,,_raw_detail_rows,"_raw_detail_rows(release_root: Path, crawl_root: Path) -> dict[str, dict[str, Any]]",No function docstring; inspect source,CRAWL_03 observed rows,observed development batch,"[""absoluteRawPath"", ""content"", ""contentSha256"", ""detail"", ""entityType"", ""manifestOffset"", ""rawPath"", ""requestUrl""]","[""absoluteRawPath"", ""content"", ""manifestOffset""]","[""ValueError""]",DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/normalize/observed_batch.py,p4.normalize.observed_batch,,_track_type,_track_type(resolved: list[str]) -> str,No function docstring; inspect source,CRAWL_03 observed rows,observed development batch,"[""entry"", ""experienced"", ""intern"", ""mixedUnresolved"", ""unknown""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/normalize/observed_batch.py,p4.normalize.observed_batch,,_sections,"_sections(track_id: str, blocks: list[dict[str, Any]]) -> list[dict[str, Any]]",No function docstring; inspect source,CRAWL_03 observed rows,observed development batch,"[""SSR_ACTIVITY_TEXT"", ""boundaryResolvedFlag"", ""headingCandidate"", ""parts"", ""sectionAssignment"", ""sectionConfidence"", ""sectionId"", ""sectionOrdinal"", ""sectionText"", ""sectionType"", ""sourceMode"", ""text"", ""trackId""]","[""boundaryResolvedFlag"", ""parts"", ""sectionConfidence"", ""sectionId"", ""sectionOrdinal"", ""sectionText"", ""sectionType"", ""sourceMode"", ""trackId""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_observed_development.py|pipeline/tests/unit/test_parse_normalize.py
pipeline/src/p4/normalize/observed_batch.py,p4.normalize.observed_batch,,build_observed_batch,"build_observed_batch(release_root: str | Path, crawl_root: str | Path) -> dict[str, Any]",No function docstring; inspect source,CRAWL_03 observed rows,observed development batch,"[""AGENT1_DERIVED_OBSERVED"", ""AGENT2_SSR_PARSE"", ""ASSET_NOT_FETCHED"", ""CRAWL_20260806_03"", ""DERIVED_OBSERVED_RECORD"", ""FAIL"", ""SSR_RAW_HTML"", ""SUCCESS"", ""activity"", ""activityTextAvailable"", ""activityTextAvailableFlag"", ""activityTextBlocks"", ""activityTextRecovered"", ""activityTypeID"", ""activityTypeId"", ""assetType"", ""assetUrl"", ""bodyText"", ""boundaryResolvedFlag"", ""boundaryResolvedSections"", ""companyName"", ""content"", ""contentSha256"", ""contractVersion"", ""crawlReleaseId"", ""createdAt"", ""dataProvenance"", ""dataVersion"", ""derivedObservedAccepted"", ""eligibility""]","[""activityTextAvailableFlag"", ""activityTextRecovered"", ""activityTypeId"", ""assetType"", ""assetUrl"", ""bodyText"", ""boundaryResolvedSections"", ""companyName"", ""contractVersion"", ""crawlReleaseId"", ""createdAt"", ""dataProvenance"", ""dataVersion"", ""derivedObservedAccepted"", ""eligibility"", ""eligibilitySource"", ""embeddedImageRouted"", ""empiricalAnalysisAllowed"", ""error"", ""externalApplyFlag"", ""externalDetailOnlyFlag"", ""frames"", ""group"", ""id"", ""inputMode"", ""inputPostings"", ""inputSha256"", ""jobCode"", ""jobTypeConflictFlag"", ""jobTypes"", ""jobTypesRawJson"", ""manifestOffset"", ""manifest_cursor"", ""metrics"", ""mixedResolvedFlag"", ""mixedUnresolved"", ""ncsEligible"", ""ncsEligibleFlag"", ""observedTextChars"", ""ocrAssetsFetched""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_observed_development.py
pipeline/src/p4/normalize/observed_batch.py,p4.normalize.observed_batch,,deterministic_dev_samples,"deterministic_dev_samples(frames: dict[str, pd.DataFrame], limit: int=50) -> dict[str, pd.DataFrame]",No function docstring; inspect source,CRAWL_03 observed rows,observed development batch,"[""DEV_RULE_IMPROVEMENT_ONLY"", ""boundary_dev"", ""careerClass_dev"", ""inputSha256"", ""internAccess_dev"", ""postingId"", ""postingKind_dev"", ""posting_normalized"", ""posting_section"", ""posting_track"", ""sourcePostingId"", ""string"", ""titleText"", ""trackId"", ""trackSplit_dev""]","[""boundary_dev"", ""careerClass_dev"", ""internAccess_dev"", ""postingKind_dev"", ""trackSplit_dev""]",[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/normalize/postings.py,p4.normalize.postings,,normalize_posting,"normalize_posting(raw: dict[str, Any]) -> dict[str, Any]",No function docstring; inspect source,posting observation,posting normalized,"[""activityTextAvailableFlag"", ""activityTextHtml"", ""activityTypeID"", ""activityTypeId"", ""bodyRaw"", ""bodyText"", ""canonicalPostingId"", ""canonicalRecordFlag"", ""companyKey"", ""companyName"", ""companyRaw"", ""detailTags"", ""duplicateGroupId"", ""dutiesJobTypesRaw"", ""dutiesRawJson"", ""externalApplyFlag"", ""externalApplyUrl"", ""externalAtsDomain"", ""externalDetailOnlyFlag"", ""jobTypeConflictFlag"", ""jobTypeSource"", ""jobTypesRawJson"", ""linkareer"", ""ncsEligibleFlag"", ""periodMonth"", ""postedAt"", ""postedAtRaw"", ""postingEligibleFlag"", ""postingId"", ""postingKind""]","[""activityTextAvailableFlag"", ""activityTextHtml"", ""activityTypeId"", ""bodyText"", ""canonicalPostingId"", ""canonicalRecordFlag"", ""companyKey"", ""companyName"", ""duplicateGroupId"", ""dutiesRawJson"", ""externalApplyFlag"", ""externalApplyUrl"", ""externalAtsDomain"", ""externalDetailOnlyFlag"", ""jobTypeConflictFlag"", ""jobTypeSource"", ""jobTypesRawJson"", ""periodMonth"", ""postedAt"", ""postingId"", ""postingKind"", ""rawPostingId"", ""resolvedJobTypes"", ""reviewFlag"", ""sourcePostingId"", ""sourceUrl"", ""titleText""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_parse_normalize.py
pipeline/src/p4/normalize/postings.py,p4.normalize.postings,,normalize_postings,normalize_postings(frame: pd.DataFrame) -> pd.DataFrame,No function docstring; inspect source,posting observation,posting normalized,[],[],[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_parse_normalize.py
pipeline/src/p4/normalize/tracks.py,p4.normalize.tracks,,infer_track_type,infer_track_type(text: str) -> str,No function docstring; inspect source,posting normalized,posting tracks,"[""allMixed"", ""entry"", ""entryExperiencedMixed"", ""entryInternMixed"", ""experienced"", ""intern"", ""internExperiencedMixed"", ""unknown""]",[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/normalize/tracks.py,p4.normalize.tracks,,split_tracks,"split_tracks(posting: dict[str, Any], explicit_tracks: list[dict[str, Any]] | None=None) -> list[dict[str, Any]]",No function docstring; inspect source,posting normalized,posting tracks,"[""Mixed"", ""allMixed"", ""bodyText"", ""jobCode"", ""jobCodeLevel"", ""mixedResolvedFlag"", ""mixedUnresolved"", ""postingId"", ""text"", ""titleText"", ""trackId"", ""trackOrdinal"", ""trackText"", ""trackType"", ""unknown""]","[""jobCode"", ""jobCodeLevel"", ""mixedResolvedFlag"", ""postingId"", ""trackId"", ""trackOrdinal"", ""trackText"", ""trackType""]",[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_parse_normalize.py
pipeline/src/p4/notebooks/observed_stages.py,p4.notebooks.observed_stages,,_write_json,"_write_json(path: Path, payload: Any) -> None",No function docstring; inspect source,module-specific input,module-specific output,[],[],[],DETERMINISTIC_EXPECTED,NO_DIRECT_TEST_REFERENCE
pipeline/src/p4/notebooks/observed_stages.py,p4.notebooks.observed_stages,,_relative,"_relative(path: Path, root: Path) -> str",No function docstring; inspect source,module-specific input,module-specific output,[],[],[],DETERMINISTIC_EXPECTED,pipeline/tests/unit/test_observed_development.py
