path,repositoryScope,gitStatus,tracked,ignored,bytes,sha256,fileType,ownerAgent,classification,canonicalEquivalent,canonicalSha256,proposedAction,reason
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/src/p4/analysis/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/src/p4/dedup/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/src/p4/ingest/linkareer/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/src/p4/ingest/ncs/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/src/p4/label/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/src/p4/marts/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/src/p4/ncs/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/src/p4/normalize/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/src/p4/ocr/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/src/p4/parse/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/src/p4/quality/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/src/p4/viz/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/tests/fixtures/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/tests/integration/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/P4_DOCS/SBS_P4_PROJECT4_v2_bootstrap/SBS_P4_PROJECT4_v2_bootstrap/tests/unit/.gitkeep,DSJA/project_4,untracked,false,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,[no-extension],SHARED_OR_UNRESOLVED,SKELETON_REUSABLE,,,AGENT2_REVIEW_ONLY,Bootstrap skeleton or configuration may contain reusable structure
DSJA/project_4/README.md,DSJA/project_4,tracked,true,false,574,c95f6232d652deaeaef853f2e8f1be5820467371937abd7dfd1fe870fc385b2f,.md,SHARED_OR_UNRESOLVED,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/crawl/.md,DSJA/project_4,untracked,false,false,27641,cb141b26105aa72f5baea4867ed921ce4f24b9cef1f12bf1618183afd99d8263,[no-extension],P4-A1-SOURCE,DUPLICATE_IDENTICAL,docsArchive:archive/precanonical_v2/source_tree/crawl/.md,cb141b26105aa72f5baea4867ed921ce4f24b9cef1f12bf1618183afd99d8263,QUARANTINE_COPY_SOURCE_RETAINED,Byte-identical precanonical crawl file already archived in docs repository
DSJA/project_4/crawl/P4_CLAUDE_CODE_PROMPT_PACK_v2.0.md,DSJA/project_4,untracked,false,false,25214,6d6b2c4834d52391b6465f99147d8a5f977050b86bb56884deee395b981dc7da,.md,P4-A1-SOURCE,DUPLICATE_IDENTICAL,docsArchive:archive/precanonical_v2/source_tree/crawl/P4_CLAUDE_CODE_PROMPT_PACK_v2.0.md,6d6b2c4834d52391b6465f99147d8a5f977050b86bb56884deee395b981dc7da,QUARANTINE_COPY_SOURCE_RETAINED,Byte-identical precanonical crawl file already archived in docs repository
DSJA/project_4/crawl/P4_DATASET_SPEC_v2.0.md,DSJA/project_4,untracked,false,false,15494,3e1162bf8f450573c88f8928ec0c1f0dd15175839d40966afe1a89f006d15c6b,.md,P4-A1-SOURCE,DUPLICATE_IDENTICAL,docsArchive:archive/precanonical_v2/agent1_evidence_patch_20260806/source_tree/crawl/P4_DATASET_SPEC_v2.0.md,3e1162bf8f450573c88f8928ec0c1f0dd15175839d40966afe1a89f006d15c6b,QUARANTINE_COPY_SOURCE_RETAINED,Byte-identical precanonical crawl file already archived in docs repository
DSJA/project_4/crawl/P4_USER_REVIEW_DECISIONS.md,DSJA/project_4,untracked,false,false,1381,78ac98ac581bd149a061a58c208d59a04722c6e78ffc6bdb57b90b04af3fe42f,.md,P4-A1-SOURCE,DUPLICATE_IDENTICAL,docsArchive:archive/precanonical_v2/source_tree/P4_DOCS/P4_USER_REVIEW_DECISIONS.md,78ac98ac581bd149a061a58c208d59a04722c6e78ffc6bdb57b90b04af3fe42f,QUARANTINE_COPY_SOURCE_RETAINED,Byte-identical precanonical crawl file already archived in docs repository
DSJA/project_4/crawl/P4_WAREHOUSE_DDL_v2.0.sql,DSJA/project_4,untracked,false,false,36992,bf962e24505447bdc835ed739195a82f8a7433641b50439deb8c63529306f063,.sql,P4-A1-SOURCE,DUPLICATE_IDENTICAL,docsArchive:archive/precanonical_v2/agent1_evidence_patch_20260806/source_tree/crawl/P4_WAREHOUSE_DDL_v2.0.sql,bf962e24505447bdc835ed739195a82f8a7433641b50439deb8c63529306f063,QUARANTINE_COPY_SOURCE_RETAINED,Byte-identical precanonical crawl file already archived in docs repository
DSJA/project_4/pipeline/.gitignore,DSJA/project_4,tracked,true,false,192,9d6d61896e97cf7b82210de5860c637471cdb5cc8e73f004459e7c8800fac51a,[no-extension],P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/.pytest_cache/.gitignore,DSJA/project_4,ignored,false,true,37,3ed731b65d06150c138e2dadb0be0697550888a6b47eb8c45ecc9adba8b8e9bd,[no-extension],P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/.pytest_cache/CACHEDIR.TAG,DSJA/project_4,ignored,false,true,191,37dc88ef9a0abeddbe81053a6dd8fdfb13afb613045ea1eb4a5c815a74a3bde4,.tag,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/.pytest_cache/README.md,DSJA/project_4,ignored,false,true,302,73fd6fccdd802c419a6b2d983d6c3173b7da97558ac4b589edec2dfe443db9ad,.md,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/.pytest_cache/v/cache/lastfailed,DSJA/project_4,ignored,false,true,2,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,[no-extension],P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/.pytest_cache/v/cache/nodeids,DSJA/project_4,ignored,false,true,7485,c27dbb39c40795d00f7e1ec06c299720c19d612b48decdfb489349a4be951199,[no-extension],P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/README.md,DSJA/project_4,tracked,true,false,1121,7b7052bcdaa91e0b0a9b2fd024ca6cc241e309a6678e2100e78c84861fd02e7f,.md,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/configs/analysis.yaml,DSJA/project_4,tracked,true,false,312,75c20cb14875349c0e857be48c6288e892545dc048f7f94df7d7c91567e08e2b,.yaml,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/configs/dedup.yaml,DSJA/project_4,tracked,true,false,73,7ae5d6f5bc31c44acfa1278ff1ebf9c5e6b100f538902e963f5f89ef085a6b49,.yaml,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/configs/labels.yaml,DSJA/project_4,tracked,true,false,152,992a957ca09053618b0f3d2e2438a1d54b8bfa6f8a4a1cb90b853b3506239843,.yaml,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/configs/ncsBands.yaml,DSJA/project_4,tracked,true,false,88,d521d547134036a9bc43c0af81ec15f0daa586559301f9eba0e96f34f7594e27,.yaml,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/configs/paths.local.example.yaml,DSJA/project_4,tracked,true,false,209,70f80ba35ae610a1c87858f3c74c3522a4832e372ad13caba6c0eee838f33124,.yaml,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/configs/project.yaml,DSJA/project_4,tracked,true,false,333,558912327cf67cce32586e294a9c41d97be824ceaf8abf8f33aa0ec11594b21c,.yaml,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/data/gold/.gitkeep,DSJA/project_4,tracked,true,false,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,[no-extension],P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/data/interim/.gitkeep,DSJA/project_4,tracked,true,false,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,[no-extension],P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/data/marts/.gitkeep,DSJA/project_4,tracked,true,false,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,[no-extension],P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/data/marts/postingAnalysisMart.parquet,DSJA/project_4,ignored,false,true,20355,9aaa4fc91bdf135cfcb2f570dd3924cd09b4d13af83463bfe3e82a2f762d5b22,.parquet,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/data/marts/timeSeriesMart.parquet,DSJA/project_4,ignored,false,true,19909,a2686b6aee76eab15d8b8b706f0121967e2c3ecaf9f55723543dab20b215a48b,.parquet,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/data/processed/.gitkeep,DSJA/project_4,tracked,true,false,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,[no-extension],P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/data/warehouse/.gitkeep,DSJA/project_4,tracked,true,false,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b,[no-extension],P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/data/warehouse/p4.development.duckdb,DSJA/project_4,ignored,false,true,11546624,228060f4794980bc4e621e1e679537a45d53036ac3a3630b97361c5df370a8bb,.duckdb,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/data/warehouse/p4.duckdb,DSJA/project_4,ignored,false,true,1585152,12d993d385abcf91104810be3767e0de9d7bd82651b3d9578a33f6c8ca4247de,.duckdb,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/data/warehouse/p4.pre-v212-fixture.duckdb,DSJA/project_4,ignored,false,true,10760192,4e08b5645747cfd21742480c32d87e50dcf5187ba5a1fa30f0e5bbca3883e03e,.duckdb,P4-A2-PIPELINE,RUNTIME_IGNORED,,,KEEP_LOCAL_IGNORED,Regenerable or local runtime artifact protected by ignore rules
DSJA/project_4/pipeline/notebooks/00ContractAndInputAudit.ipynb,DSJA/project_4,modified,true,false,3079,2ce3c733e808b064f019a3ce0667eefb98856cbea440d76a9e0419034831727f,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/01LoadCrawlRelease.ipynb,DSJA/project_4,modified,true,false,3060,f1fd87eb83fc501389453c8f45f0708a1955dec1704ee9d0da3e567da9b013da,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/02ParseAndNormalize.ipynb,DSJA/project_4,modified,true,false,3061,c503deeb15dc5613c0969a25d00a0b578c6fb8402df2eac39c6adf5046451a6f,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/03OcrAndSectionRecovery.ipynb,DSJA/project_4,modified,true,false,3071,781007fb995779a027e404e957be592da99c0f2f6fed23efb27a82e85ed9b5bd,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/04SplitTracks.ipynb,DSJA/project_4,modified,true,false,3059,a11b6bcc3801a03554a74e0f94af318a3b7ce17561cadfd1aeaf53d8d5c1f0e3,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/05ExtractRequirements.ipynb,DSJA/project_4,modified,true,false,3070,8b30f056d50c64f7e049c7b3e56f703762cdb180678df8c2a82275bc073940ee,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/06Deduplicate90Days.ipynb,DSJA/project_4,modified,true,false,3074,b0354f7a855a29e9d526f016303c6e85e6b2ccb0547a1918d9f23d8f8868f2a7,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/07LabelCareerAccess.ipynb,DSJA/project_4,modified,true,false,3054,cec454b2fa71ca8e11e430d6d110385cee5c70ff5e4716247b4b36a7fdb62b4b,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/08LoadAndPrepareNcs.ipynb,DSJA/project_4,modified,true,false,3065,ca78cdc0eb24aa8c8329d4b19a203246aab5956369fdae88c3a4669a6eacd83c,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/09MapPostingToNcs.ipynb,DSJA/project_4,modified,true,false,3058,56eeccd5d4671e8515f23edeae082771a7e46b8ef508bf65d5999ff7d6b3b11d,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/10BuildPostingMart.ipynb,DSJA/project_4,modified,true,false,3058,6b3e3b5e84fb9984a26d8ea17f9204d6d353a15676e42de17b73ea00088d0888,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/11BuildTimeSeriesMart.ipynb,DSJA/project_4,modified,true,false,3069,4f9dee00136601b301b552e7244236257771903d544985fd0cb438f1619ca064,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/12AnalyzeRq1Rq2.ipynb,DSJA/project_4,modified,true,false,3065,9c04ac9aeeb263bcccde7f0b0c5ef437ec89ad008921fab66943fc10d77b6450,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/13BuildArticleFigures.ipynb,DSJA/project_4,modified,true,false,3058,e3781bac0461ee0c19fd5a84bd2473b02014806a2ef5163d054f36c5c8c6af5e,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/90AuxSimilarity.ipynb,DSJA/project_4,modified,true,false,3065,083740846253f9e021e4cd2e71a243d95a255dbae2b6abbb2ff35fe84a2c0d0d,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/00ContractAndInputAudit.ipynb,DSJA/project_4,modified,true,false,6904,a31e4c9e8311b8b79b3f37965942cb810e6973c717ee3ba059b2a418330d5497,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/01LoadCrawlRelease.ipynb,DSJA/project_4,modified,true,false,6872,34b12f4601720bce85570f1846cd6453c464622fd2093af3469dd765531d31ea,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/02ParseAndNormalize.ipynb,DSJA/project_4,modified,true,false,6873,580a508f07246cbedc3ccca50e1cafbeb2210a636a73ad66930c1d21a093b7ac,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/03OcrAndSectionRecovery.ipynb,DSJA/project_4,modified,true,false,6888,743d5cf1f795cb6f2f179150002df1049e93aae72e273598f40fb136fc37e561,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/04SplitTracks.ipynb,DSJA/project_4,modified,true,false,6876,4c9088e6f6d7fac6d2370255749b66ae8c24ad6e4a2ef1f1b94a2af07df402c6,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/05ExtractRequirements.ipynb,DSJA/project_4,modified,true,false,6890,bb2ce6874de3186d5173875fda56ae2a046585ca0e2abff9a635ade7e9e39d9c,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/06Deduplicate90Days.ipynb,DSJA/project_4,modified,true,false,6899,28ff3cba9776850ea9f6da20ad3b78aca76fb145e1ff2b6175bd9026f03c4a96,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/07LabelCareerAccess.ipynb,DSJA/project_4,modified,true,false,6859,f79dc38d1f8b4c0a60050455053d9461b7f5f91d3918fbadb79a1a9545ef1f05,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/08LoadAndPrepareNcs.ipynb,DSJA/project_4,modified,true,false,6880,b1ff00256d7c09d692601c512ffeeff4445990c89dacd49c3b0c3193d6bc3146,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/09MapPostingToNcs.ipynb,DSJA/project_4,modified,true,false,6867,8ed54ecf67161c97a37c5f9dc8c0d284cbef1eb0c971da0bdb92aa332bdbdef1,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/10BuildPostingMart.ipynb,DSJA/project_4,modified,true,false,6868,71bc35e70e985bef1ef4fbcac693f2a1515edcfeae5f6d107d6d2dad2ac60c54,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/11BuildTimeSeriesMart.ipynb,DSJA/project_4,modified,true,false,6886,b0f3ad7f7686b9a7dda3481a4991dff17f5b184e9a1fa59324a07a661b78f251,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/12AnalyzeRq1Rq2.ipynb,DSJA/project_4,modified,true,false,6881,90a57cad81189e0060f749949b86b14e679a5f9b17c186127b092ed4de8490e4,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/13BuildArticleFigures.ipynb,DSJA/project_4,modified,true,false,6865,05eef66c55914507b95dd67a9b24685b521f4175f78b64159e5a054c0ba73eba,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/notebooks/fixture/90AuxSimilarity.ipynb,DSJA/project_4,modified,true,false,6880,d262157721a0b71548350b386704c8e379118edf249ffc1ca10c965e4044eaaa,.ipynb,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/pyproject.toml,DSJA/project_4,tracked,true,false,627,ff50ec0a6486556acbc3a45aeebe6f19aa6e0763caa93cf5afbf6b4d43d7d8fa,.toml,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/reports/agent2/AGENT2_FINAL_REPORT.json,DSJA/project_4,tracked,true,false,14592,5460a95c3f5975ac1e0020934646060a1625c19f6dd41ad21f9fcdc9019f095d,.json,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/reports/agent2/AGENT2_FINAL_REPORT.md,DSJA/project_4,tracked,true,false,1847,9b0caafa599ea29e17763506d230b364fcdf408b77480aa7a9eed0dd61b22bea,.md,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/reports/agent2/ARTIFACT_MANIFEST.json,DSJA/project_4,tracked,true,false,7661,84d2d0ab8754335122d448b927a1c1e745c48bf23a5c10c02cd02a03cab77637,.json,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
DSJA/project_4/pipeline/reports/agent2/PARTIAL_CRAWL_CONFORMANCE.json,DSJA/project_4,tracked,true,false,7843,cddd6bb0de3934e8db13cd150f8e2aa33615decf0882ab56e623d0f062502b10,.json,P4-A2-PIPELINE,AGENT2_COMMITTED,,,KEEP_TRACKED,Agent 2 owned committed implementation or report
